(0,0)
(0,0)
(0,0)
(1,0)
(1,0)
(-3,0)
(1,13)
(1,12)
(1,0)
(1,0)
(1,0)
(0,0)
(1,0)
(0,0)
(-1,0)
(-1,0)
(0,0)
(1,2)
(1,0)
(2,0)
(1,0)
(9,0)
(61,44)
(55,44)
(38,35)
(7,0)
(13,16)
(4,0)
(0,0)
(1,0)
(1,0)
(-19,1)
(1,0)
(1,0)
(0,0)
(0,0)
(1,1)
(-3,-7)
(0,-4)
(0,-1)
(1,-8)
(1,-2)
(97,92)
(-8,-2)
(-2,0)
(-25,-1)
(0,0)
(-35,-7)
(0,1)
(1,2)
(0,0)
(0,-1)
(29,9)
(12,6)
(28,9)
(-17,-3)
(38,33)
(48,37)
(14,13)
(13,10)
(21,5)
(1,-6)
(1,-2)
(-18,-2)
(1,0)
(1,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,-6)
(0,-2)
(1,-11)
(0,-1)
(1,0)
(31,3)
(138,150)
(-16,14)
(-105,95)
(-37,-7)
(0,0)
(0,-2)
(0,0)
(65,48)
(-8,-7)
(0,-1)
(-4,-4)
(14,5)
(13,5)
(-27,-10)
(-4,-6)
(31,17)
(24,9)
(-3,-7)
(1,-3)
(-27,-13)
(0,1)
(0,0)
(0,0)
(0,0)
(1,1)
(0,0)
(0,-6)
(0,-2)
(0,43)
(0,1)
(-57,68)
(-36,146)
(-90,89)
(-15,12)
(-103,89)
(97,134)
(0,1)
(0,0)
(15,-1)
(2,0)
(3,0)
(2,0)
(-3,-2)
(13,4)
(32,24)
(-2,-3)
(1,3)
(12,15)
(-3,-8)
(15,-5)
(-3,2)
(-2,0)
(0,0)
(0,0)
(12,10)
(182,178)
(6,8)
(0,0)
(0,0)
(1,13)
(0,32)
(0,-1)
(-67,102)
(26,-10)
(-81,78)
(-26,1)
(-27,2)
(2,-1)
(3,-1)
(2,-1)
(100,178)
(2,-1)
(2,-1)
(-1,0)
(2,0)
(2,0)
(1,0)
(-1,-2)
(-50,-27)
(-26,-23)
(-19,-23)
(-3,-6)
(3,-1)
(-23,-12)
(0,0)
(-1,-1)
(6,2)
(178,170)
(180,144)
(-3,-4)
(0,0)
(0,-3)
(0,24)
(0,0)
(25,0)
(-72,76)
(1,-1)
(-57,98)
(1,-2)
(2,-1)
(2,-1)
(2,-1)
(2,-1)
(-6,-2)
(1,0)
(6,-1)
(-8,0)
(18,44)
(38,-40)
(1,0)
(22,21)
(-11,-15)
(-24,-24)
(15,-8)
(-4,-1)
(-33,-25)
(0,1)
(1,0)
(0,-1)
(2,0)
(-7,-5)
(0,0)
(0,-1)
(0,-2)
(0,16)
(0,-4)
(0,-4)
(-41,104)
(-18,-11)
