(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-1,6)
(1,15)
(1,11)
(0,0)
(0,0)
(0,0)
(-1,0)
(0,0)
(-8,0)
(0,0)
(-1,0)
(1,0)
(0,0)
(0,0)
(1,0)
(0,0)
(0,0)
(-8,0)
(-13,4)
(56,43)
(0,0)
(2,9)
(-4,0)
(-1,0)
(1,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(1,-3)
(1,14)
(1,10)
(0,9)
(0,2)
(44,13)
(27,4)
(137,112)
(11,5)
(1,0)
(-10,-4)
(0,0)
(0,0)
(0,0)
(-4,-2)
(-1,-1)
(11,4)
(-6,1)
(0,2)
(21,14)
(24,23)
(-3,-1)
(12,14)
(0,0)
(-1,2)
(1,0)
(0,5)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,-1)
(-1,-16)
(1,10)
(0,4)
(0,3)
(-56,72)
(151,136)
(-18,-7)
(-92,97)
(-34,-6)
(1,0)
(0,0)
(0,-1)
(0,0)
(1,0)
(64,47)
(2,0)
(55,43)
(51,45)
(0,1)
(23,22)
(-21,-14)
(4,8)
(-2,4)
(-1,1)
(1,-8)
(-14,11)
(0,0)
(1,0)
(0,0)
(1,0)
(0,-1)
(1,0)
(0,-1)
(1,11)
(0,0)
(0,2)
(-42,149)
(157,158)
(-1,2)
(-65,144)
(-20,6)
(97,105)
(0,1)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(2,0)
(1,0)
(-1,-1)
(12,13)
(40,35)
(9,13)
(-20,-20)
(-1,-4)
(0,2)
(-22,-9)
(0,-1)
(0,0)
(8,9)
(-1,0)
(3,4)
(0,0)
(0,0)
(1,11)
(0,-1)
(0,4)
(2,0)
(-64,69)
(-84,84)
(-6,8)
(-84,77)
(1,0)
(2,-1)
(2,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(0,0)
(-12,-10)
(-38,-22)
(-31,-25)
(0,1)
(5,-6)
(-28,-32)
(0,-1)
(0,-1)
(182,176)
(-4,0)
(178,154)
(1,0)
(0,-1)
(1,11)
(0,0)
(0,8)
(24,0)
(-75,83)
(1,-3)
(-8,17)
(-34,-8)
(-7,11)
(1,0)
(2,0)
(2,0)
(2,0)
(2,0)
(1,0)
(4,0)
(1,0)
(1,0)
(1,0)
(1,0)
(-8,-10)
(-13,-19)
(0,-3)
(-18,-18)
(-38,-36)
(0,0)
(1,0)
(0,0)
(-1,-1)
(1,0)
(0,0)
(0,0)
(0,-3)
(0,3)
(0,10)
(-42,44)
(-74,92)
(6,-12)
(1,-2)
(1,-1)
(1,-1)
(1,-1)
(2,0)
