(0,0)
(0,0)
(0,0)
(1,0)
(1,0)
(1,0)
(1,14)
(2,26)
(1,0)
(1,0)
(1,0)
(-2,0)
(1,0)
(0,0)
(-1,0)
(1,0)
(0,0)
(1,2)
(1,0)
(78,54)
(0,0)
(38,15)
(29,0)
(3,2)
(12,3)
(10,1)
(29,32)
(31,19)
(1,0)
(1,0)
(0,0)
(-21,1)
(1,0)
(1,0)
(0,0)
(0,0)
(-24,1)
(0,-5)
(0,-3)
(0,-1)
(0,13)
(-67,79)
(2,2)
(-10,-3)
(-11,-1)
(1,-1)
(-28,-3)
(-1,-1)
(-10,-5)
(1,5)
(-1,3)
(5,3)
(64,39)
(28,10)
(42,25)
(-19,-4)
(40,37)
(22,14)
(12,8)
(4,0)
(-1,-3)
(0,3)
(-3,0)
(-19,-3)
(1,0)
(1,0)
(0,0)
(0,0)
(0,0)
(-7,-13)
(0,-4)
(-1,-6)
(0,9)
(0,3)
(140,146)
(150,140)
(-19,-3)
(-91,80)
(-35,0)
(-38,-7)
(0,-1)
(0,1)
(0,0)
(0,0)
(1,0)
(80,55)
(70,45)
(16,6)
(-17,-8)
(34,36)
(-13,-4)
(13,11)
(9,9)
(-7,-11)
(8,-5)
(-28,-16)
(138,-22)
(0,0)
(0,0)
(0,0)
(-1,-1)
(0,0)
(-1,-20)
(0,-1)
(0,13)
(0,-3)
(-65,88)
(131,123)
(3,-7)
(0,3)
(-37,-3)
(-28,-1)
(1,0)
(0,0)
(1,0)
(-8,0)
(3,0)
(2,0)
(-5,-2)
(-13,-4)
(39,35)
(-6,-1)
(15,15)
(13,15)
(-21,-22)
(1,-2)
(-7,4)
(-2,-2)
(0,0)
(0,0)
(5,2)
(182,168)
(1,1)
(0,0)
(1,0)
(0,-3)
(0,12)
(0,1)
(0,-2)
(-41,142)
(-55,139)
(-9,14)
(-8,-6)
(5,-5)
(2,0)
(2,-1)
(-53,196)
(8,0)
(-6,-1)
(0,0)
(-135,40)
(-37,-5)
(0,0)
(0,-1)
(2,-1)
(9,8)
(19,8)
(-22,-32)
(-33,-32)
(-40,-24)
(0,0)
(1,0)
(0,-1)
(180,160)
(178,150)
(-6,-8)
(-1,-1)
(0,10)
(0,-11)
(0,-5)
(-67,99)
(16,-19)
(-35,103)
(-57,104)
(0,1)
(2,0)
(23,2)
(2,-1)
(3,-1)
(0,-1)
(1,0)
(7,-1)
(0,-1)
(2,0)
(36,-40)
(-175,-23)
(12,12)
(11,9)
(-11,-11)
(-31,-39)
(-2,-1)
(-48,-31)
(0,-2)
(0,-1)
(1,0)
(-1,-2)
(2,0)
(0,0)
(0,-1)
(0,5)
(0,14)
(0,13)
(127,99)
(-41,104)
