(0,0)
(0,0)
(-1,0)
(0,0)
(-1,0)
(-4,0)
(0,0)
(2,28)
(0,0)
(-70,88)
(1,0)
(-5,0)
(-15,0)
(-23,0)
(-6,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-3,0)
(-1,0)
(1,7)
(12,0)
(18,16)
(9,10)
(-27,1)
(-5,1)
(-2,9)
(20,0)
(-1,0)
(0,0)
(-29,0)
(0,0)
(1,0)
(0,0)
(0,0)
(0,0)
(1,-8)
(0,-1)
(0,0)
(0,28)
(162,127)
(0,3)
(21,3)
(1,1)
(0,2)
(-21,-2)
(-1,0)
(-1,0)
(0,1)
(0,2)
(-1,1)
(66,49)
(42,28)
(29,15)
(58,51)
(29,29)
(-1,8)
(25,34)
(11,18)
(22,11)
(1,7)
(-20,3)
(-1,10)
(0,0)
(-1,1)
(0,0)
(0,1)
(0,1)
(-1,0)
(0,-2)
(1,13)
(0,20)
(0,1)
(-1,5)
(132,133)
(149,176)
(-26,14)
(-38,0)
(-10,-3)
(0,2)
(0,0)
(22,31)
(-3,-1)
(78,63)
(40,28)
(35,25)
(53,50)
(-30,-8)
(-31,-7)
(-34,-11)
(7,12)
(4,13)
(-6,-3)
(-6,12)
(-7,8)
(0,0)
(0,1)
(0,0)
(1,1)
(0,1)
(1,1)
(-1,-22)
(1,14)
(0,12)
(0,2)
(-28,142)
(79,80)
(-91,122)
(-81,102)
(0,5)
(-1,2)
(-72,172)
(0,1)
(1,0)
(-8,1)
(1,0)
(0,0)
(-2,0)
(16,13)
(-37,-16)
(44,42)
(9,16)
(-27,-22)
(21,15)
(-9,-9)
(-5,8)
(-26,-1)
(0,0)
(130,-1)
(1,4)
(0,0)
(0,0)
(0,0)
(0,1)
(0,0)
(0,14)
(0,8)
(7,15)
(-7,2)
(3,-1)
(-61,128)
(-1,3)
(4,-2)
(3,1)
(-54,188)
(1,1)
(7,0)
(1,1)
(1,1)
(1,1)
(0,0)
(0,0)
(34,39)
(-12,-8)
(-24,-16)
(-36,-26)
(-8,-5)
(2,3)
(-3,6)
(0,1)
(0,0)
(1,0)
(0,0)
(-1,-2)
(-1,-1)
(0,0)
(0,0)
(0,8)
(0,11)
(0,4)
(-42,125)
(-18,0)
(-58,110)
(1,1)
(4,1)
(41,-2)
(-11,0)
(2,1)
(2,1)
(1,1)
(6,2)
(2,1)
(1,1)
(1,1)
(1,1)
(-57,-34)
(4,9)
(23,20)
(-15,-15)
(-55,-39)
(-54,-36)
(0,1)
(0,3)
(-2,0)
(-2,0)
(-4,-4)
(1,0)
(0,0)
(0,0)
(0,28)
(1,12)
(-43,89)
(116,93)
(-23,-3)
(1,-1)
(1,1)
(2,0)
