(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-1,3)
(1,17)
(1,12)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(1,0)
(-1,0)
(-1,0)
(0,0)
(0,0)
(0,0)
(-1,0)
(-1,0)
(79,47)
(13,0)
(3,1)
(30,32)
(-19,0)
(26,36)
(-3,0)
(-1,0)
(1,0)
(0,0)
(-19,1)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-1,-3)
(0,-2)
(0,-2)
(0,-2)
(0,2)
(35,7)
(28,5)
(-3,0)
(10,6)
(1,1)
(-1,0)
(1,1)
(0,0)
(0,1)
(-3,-2)
(2,2)
(74,48)
(34,16)
(2,2)
(37,39)
(-11,-5)
(11,15)
(-1,3)
(7,5)
(-3,-6)
(4,-5)
(-8,1)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,-3)
(0,-2)
(0,1)
(0,-1)
(-1,-1)
(157,160)
(149,160)
(-8,16)
(-34,-3)
(-8,-2)
(0,0)
(0,1)
(73,64)
(0,0)
(0,0)
(-2,0)
(11,4)
(1,2)
(-1,0)
(39,38)
(36,31)
(5,9)
(8,14)
(0,4)
(-5,6)
(-28,-8)
(0,0)
(0,0)
(1,0)
(0,0)
(0,0)
(0,0)
(0,1)
(0,0)
(0,-7)
(0,-6)
(-56,79)
(0,-3)
(16,-2)
(-81,94)
(-85,80)
(-36,-8)
(0,1)
(1,0)
(1,0)
(2,0)
(1,0)
(1,0)
(2,1)
(-12,-4)
(-18,-6)
(48,43)
(-36,-14)
(32,27)
(-16,-12)
(-7,-2)
(-12,-5)
(-34,-16)
(1,0)
(0,1)
(2,-1)
(182,182)
(0,0)
(1,1)
(0,0)
(0,0)
(146,40)
(0,-1)
(0,1)
(-1,-1)
(-72,67)
(-9,14)
(-85,103)
(0,1)
(2,-1)
(2,0)
(2,0)
(2,0)
(2,0)
(1,0)
(1,0)
(0,0)
(1,1)
(-1,0)
(1,2)
(31,22)
(-9,-8)
(-10,-9)
(3,-4)
(-39,-22)
(0,0)
(1,2)
(11,6)
(180,171)
(-1,-2)
(0,0)
(0,1)
(0,-1)
(146,31)
(0,-2)
(25,1)
(-5,-10)
(-51,110)
(1,4)
(-65,120)
(1,0)
(2,0)
(0,-1)
(-5,-1)
(3,0)
(2,0)
(2,0)
(-2,0)
(1,1)
(0,1)
(1,1)
(-1,-2)
(-8,-6)
(-38,-32)
(-1,4)
(-41,-32)
(-51,-36)
(0,0)
(0,0)
(-2,-1)
(0,0)
(-7,-5)
(0,0)
(0,0)
(0,-2)
(0,3)
(0,0)
(0,-6)
(17,-15)
(-18,128)
(-66,80)
(0,0)
