(1,0)
(0,0)
(1,0)
(0,0)
(0,0)
(1,5)
(1,17)
(1,12)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(1,0)
(2,0)
(0,0)
(0,0)
(0,0)
(0,0)
(2,0)
(0,0)
(35,14)
(0,0)
(1,0)
(-5,0)
(40,34)
(1,0)
(1,0)
(-1,0)
(0,0)
(-16,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,-6)
(0,-2)
(1,11)
(0,5)
(0,0)
(132,112)
(-7,-1)
(3,-1)
(0,1)
(0,-1)
(-22,-6)
(0,-1)
(0,0)
(0,-1)
(1,0)
(0,-2)
(68,46)
(41,23)
(25,14)
(-1,-1)
(2,0)
(0,-6)
(10,3)
(23,-7)
(1,-4)
(0,0)
(-18,0)
(0,0)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(1,0)
(0,-1)
(0,-2)
(0,-4)
(0,-4)
(-66,74)
(132,149)
(122,126)
(-25,3)
(-35,-3)
(-37,-7)
(0,0)
(0,-1)
(0,-1)
(-2,-2)
(-6,-5)
(54,39)
(-8,-5)
(-4,0)
(12,5)
(23,21)
(-8,-7)
(-2,-2)
(3,1)
(1,-12)
(4,-11)
(-2,-13)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(-1,-22)
(0,-2)
(0,13)
(0,-2)
(0,1)
(30,-2)
(-91,116)
(-45,131)
(-69,136)
(128,159)
(1,0)
(0,-1)
(3,-1)
(2,-1)
(-152,3)
(1,0)
(-10,-4)
(-11,-4)
(54,42)
(-15,-8)
(23,26)
(14,17)
(-3,-8)
(-5,-12)
(8,-10)
(-14,1)
(0,-1)
(0,-1)
(0,-1)
(182,184)
(2,2)
(0,-1)
(0,-1)
(0,-2)
(0,0)
(0,-9)
(26,-4)
(-64,67)
(-2,1)
(1,-2)
(-24,5)
(-71,160)
(2,-1)
(-27,178)
(-67,203)
(2,-1)
(1,0)
(1,-1)
(1,0)
(-40,-4)
(1,-1)
(-25,-12)
(-53,-30)
(14,17)
(-16,-20)
(-9,-15)
(1,-2)
(-24,-13)
(0,-1)
(126,-7)
(4,2)
(0,-4)
(-3,-6)
(-3,-5)
(0,-1)
(0,-2)
(0,-6)
(0,-8)
(0,-4)
(-65,79)
(-1,-2)
(-8,13)
(2,-5)
(2,-1)
(18,1)
(2,-1)
(2,-1)
(1,-1)
(3,-1)
(-2,0)
(-4,0)
(-10,-3)
(0,0)
(2,1)
(-2,-6)
(-43,-29)
(-11,-16)
(-4,-13)
(-41,-40)
(-42,-40)
(0,0)
(0,-1)
(1,0)
(-1,-1)
(-17,-14)
(1,-1)
(0,-1)
(0,-4)
(0,5)
(0,-3)
(0,-1)
(1,1)
(9,-16)
(-19,14)
(1,-1)
(1,-1)
(8,-1)
(4,-1)
(2,-1)
(3,-1)
(2,-1)
(3,0)
(-56,-43)
(2,0)
(2,11)
(1,0)
(2,1)
(-10,-19)
(-34,-33)
(-31,-39)
(-2,-1)
(-40,-34)
(0,-1)
(0,-1)
(0,-1)
(-1,-1)
(0,-1)
(3,-1)
(-1,-1)
(0,-1)
(0,14)
(0,2)
(-11,106)
(0,1)
(8,-23)
(2,-5)
(-2,5)
(1,-1)
(2,-1)
(-3,-2)
(2,-1)
(1,2)
(-73,25)
(2,-1)
(-149,121)
(2,-2)
(2,-1)
(-188,-17)
(1,-2)
(-2,-4)
(-2,-4)
(-2,-7)
(-59,-44)
(-73,-51)
(0,-1)
(0,-1)
(0,-1)
(5,-1)
(3,-1)
(-3,-1)
(3,-1)
(0,-1)
(0,7)
(0,-3)
(16,40)
(-5,-15)
(-6,8)
(1,0)
(1,0)
(2,-2)
(-12,20)
(1,-2)
(-5,114)
(2,-2)
(2,-1)
(45,74)
(65,67)
(1,-8)
(2,-1)
(1,-1)
(1,-1)
(-3,-7)
(8,5)
(-9,-10)
(-2,-1)
(-23,-18)
(0,-1)
(1,-1)
(25,0)
(1,-1)
(3,-1)
(2,-1)
(0,-1)
(0,-1)
(0,0)
(-26,40)
(14,40)
(0,-2)
(-15,-13)
(-5,75)
(-7,58)
(-1,-1)
(5,-2)
(3,-1)
(7,78)
(0,-5)
(2,0)
(2,-1)
(67,72)
(1,-11)
(2,-1)
(2,0)
(1,-1)
(7,4)
(19,12)
(-1,-5)
(-8,-4)
(-26,-19)
(0,-1)
(0,-1)
(20,-1)
(2,-1)
(-2,-1)
(5,-1)
(4,-1)
(-17,-2)
(0,-1)
(9,68)
(-9,45)
(-38,31)
(-44,26)
(1,-2)
(2,-2)
(2,-1)
(3,-2)
(3,-2)
(3,-2)
(7,16)
(3,3)
(-144,68)
(50,67)
(2,-2)
(2,-1)
(-193,-40)
(1,-1)
(28,19)
(22,14)
(-14,-16)
(3,1)
(-1,-4)
(0,87)
(0,2)
(72,-71)
(93,-66)
(-1,-1)
(13,-1)
(0,-1)
(-22,-2)
(0,-1)
(0,34)
(-11,13)
(-39,32)
(-4,-3)
(2,-3)
(2,-1)
(4,-3)
(3,-1)
(1,-25)
(9,-15)
(-43,-13)
(-3,-12)
(0,-32)
(51,75)
(-158,124)
(2,-1)
(-8,-47)
(2,3)
(11,7)
(-39,48)
(1,-2)
(-9,-7)
(-29,-24)
(1,71)
(1,-8)
(22,72)
(93,-70)
(-1,6)
(52,81)
(37,-25)
(37,-25)
(32,71)
(23,73)
(0,35)
(-39,20)
(1,-2)
(4,-1)
(0,-3)
(2,-2)
(2,-3)
(8,26)
(5,-4)
(1,-2)
(-48,57)
(-1,-38)
(1,-2)
(2,-1)
(-42,89)
(2,-2)
(1,-2)
(1,-2)
(10,7)
(2,-2)
(-19,-16)
(-14,-10)
(0,-2)
(2,-7)
(1,-8)
(64,-66)
(-1,-2)
(1,7)
(39,34)
(33,66)
(28,7)
(0,-15)
(0,18)
(-1,32)
(8,-40)
(35,-56)
(3,-1)
(3,-2)
(3,-2)
(2,-2)
(3,-2)
(4,-2)
(2,-2)
(52,71)
(-67,-94)
(2,-4)
(-45,-89)
(2,-2)
(1,-1)
(-36,-24)
(18,10)
(5,-2)
(-2,-2)
(-1,-3)
(1,41)
(10,-21)
(1,-14)
(65,-72)
(30,32)
(57,-37)
(38,31)
(22,-51)
(0,9)
(10,11)
(-11,-3)
(-1,36)
(-2,38)
(2,-2)
(3,-2)
(2,-2)
(1,0)
(2,-2)
(2,-2)
(2,-2)
(2,-2)
(-165,10)
(-160,42)
(2,-2)
(2,-2)
(1,-1)
(1,-1)
(1,3)
(0,1)
(1,0)
(1,-1)
(-22,-16)
(29,64)
(67,-98)
(88,-103)
(71,-85)
(-1,0)
(14,-2)
(0,-3)
(37,-48)
(12,-43)
(0,6)
(1,-23)
(-39,0)
(-7,-1)
(41,24)
(2,-2)
(2,-1)
(2,-1)
(-28,4)
(1,-3)
(3,-2)
(2,-1)
(1,0)
(1,-1)
(1,-2)
(2,-2)
(1,-2)
(-180,64)
(-197,41)
(0,-7)
(2,-2)
(-1,-3)
(-1,-2)
(28,33)
(49,28)
(8,-18)
(-2,-7)
(0,-2)
(14,-25)
(48,-24)
(17,36)
(28,35)
(10,1)
(1,-1)
(-1,7)
(-23,7)
(1,-4)
(2,-4)
(3,-3)
(-120,30)
(3,-1)
(2,-2)
(2,-2)
(-2,-1)
(3,-4)
(5,-72)
(-49,120)
(-120,-118)
(1,-2)
(1,-2)
(0,-5)
(5,1)
(-213,43)
(0,-2)
(0,-4)
(1,-30)
(91,-113)
(93,-112)
(1,-15)
(1,-2)
(42,-80)
(-1,-3)
(0,-1)
(0,14)
(0,-2)
(2,-32)
(8,-56)
(1,27)
(1,-2)
(3,-3)
(3,-2)
(-9,-120)
(3,0)
(2,-1)
(0,8)
(-10,-73)
(2,-4)
(6,-77)
(1,3)
(1,-2)
(1,-2)
(1,24)
(-128,-120)
(1,-6)
(1,-3)
(-24,-27)
(-30,-32)
(29,13)
(20,-36)
(8,-32)
(-9,-21)
(47,34)
(33,31)
(38,-92)
(-30,-34)
(0,0)
(17,-36)
(-9,-19)
(-1,-2)
(-33,-53)
(2,-3)
(2,-4)
(2,-2)
(2,-2)
(-23,-92)
(-27,-69)
(2,-4)
(0,-57)
(2,-3)
(2,-4)
(2,-4)
(2,-1)
(3,-6)
(-2,11)
(0,4)
(2,1)
(1,-2)
(-8,-11)
(-17,-14)
(0,-19)
(48,-14)
(152,-54)
(0,-4)
(27,2)
(14,-14)
(40,-106)
(28,-128)
(0,-1)
(0,-3)
(1,-31)
(1,-46)
(0,16)
(18,-100)
(41,-68)
(2,-3)
(2,-2)
(3,-2)
(2,-2)
(1,-5)
(5,-10)
(-2,14)
(6,-90)
(2,-2)
(0,-4)
(1,-2)
(-156,-8)
(0,1)
(13,-7)
(1,13)
(1,-1)
(-229,8)
(0,-13)
(48,1)
(198,-2)
(200,11)
(-11,-70)
(-23,-50)
(4,-10)
(-17,-3)
(0,-8)
(-34,-29)
(0,-16)
(-35,-57)
(0,-4)
(0,-3)
(1,-3)
(3,-2)
(35,-60)
(2,-2)
(2,-3)
(3,-5)
(2,-2)
(-152,55)
(11,-43)
(3,-6)
(1,-1)
(1,-1)
(-125,-125)
(5,-9)
(1,-32)
(0,3)
(-17,-2)
(-19,4)
(29,38)
(26,24)
(160,-84)
(224,-22)
(2,4)
(-24,-41)
(-31,-20)
(-36,-72)
(0,-16)
(-1,-10)
(-11,-31)
(0,-8)
(-32,-75)
(2,0)
(1,-2)
(2,-3)
(1,-3)
(0,-2)
(-18,-117)
(1,-2)
(1,-2)
(1,0)
(0,-2)
(3,-8)
(0,0)
(1,-1)
(-4,-7)
(-98,-145)
(0,-13)
(-23,-46)
(6,-9)
(-32,-42)
(1,-88)
(225,-36)
(1,-8)
(205,-27)
(-28,-42)
(13,-13)
(164,-38)
(-48,-75)
(-35,-42)
(17,-112)
(-3,-131)
(-50,-41)
(-54,-70)
(0,-1)
(-11,-94)
(0,-4)
(-3,-13)
(0,-2)
(1,-3)
(1,-2)
(0,0)
(1,-1)
(-43,67)
(0,0)
(0,0)
(-1,2)
(0,-2)
(18,8)
(-2,-46)
(-224,-85)
(-146,-157)
(-10,-16)
(0,-96)
(21,7)
(1,-9)
(192,-76)
(-30,-60)
(175,-36)
(70,-161)
(-46,-90)
(-35,-84)
(1,-2)
(-9,0)
(3,-2)
(2,-2)
(2,-2)
(1,-2)
(-7,-111)
(1,-3)
(18,-49)
(1,-3)
(1,-2)
(1,-2)
(1,-1)
(-6,-12)
(0,-1)
(0,-1)
(-1,-8)
(1,-1)
(0,-2)
(0,-2)
(0,-25)
(-186,-12)
(-195,-10)
(1,-6)
(22,12)
(232,-65)
(1,-7)
(0,-2)
(181,-37)
(1,-3)
(0,-2)
(1,-2)
(1,-2)
(2,-2)
(160,20)
(-3,2)
(-4,5)
(0,-4)
(0,-4)
(2,-3)
(2,-3)
(0,-2)
(4,1)
(-1,-1)
(-34,51)
(3,-5)
(-8,13)
(4,-10)
(-156,-187)
(0,0)
(1,-4)
(0,-2)
(16,5)
(-2,-3)
(-13,-8)
(9,22)
(-4,-15)
(1,0)
(154,-139)
(203,-53)
(0,-2)
(4,-6)
(160,6)
(9,-6)
(-1,-4)
(108,22)
(0,-2)
(109,11)
(-3,2)
(-24,24)
(-12,46)
(2,-2)
(6,-3)
(2,-3)
(0,-3)
(-7,1)
(1,-3)
(0,-2)
(0,-2)
(7,-13)
(-9,0)
(0,0)
(1,-3)
(-1,-1)
(-5,-2)
(-155,-3)
(-1,-3)
(1,1)
(-2,-12)
(-1,3)
(-1,-10)
(-1,-14)
(0,-2)
(-1,1)
(175,31)
(-17,5)
(-14,14)
(160,7)
(-1,0)
(0,-2)
(125,11)
(-20,5)
(1,-5)
(-1,1)
(1,-3)
(-138,13)
(5,-5)
(1,-3)
(-2,-1)
(0,-2)
(-135,-4)
(2,-2)
(-178,-168)
(-180,-173)
(12,40)
(-154,32)
(-168,-5)
(-19,33)
(-2,33)
(0,1)
(0,-1)
(221,-112)
(-9,-6)
(1,-4)
(-1,1)
(6,-8)
(15,-10)
(4,-4)
(10,0)
(2,-4)
(156,-7)
(-44,-9)
(70,22)
(-29,22)
(0,-1)
(0,-2)
(1,-3)
(1,0)
(1,-2)
(1,-2)
(0,-2)
(-8,16)
(60,-6)
(-182,-183)
(-181,-178)
(1,-6)
(-159,3)
(-155,31)
(-144,-2)
(-25,17)
(-4,32)
(6,21)
(-8,-34)
(-1,15)
(152,-72)
(-1,0)
(0,-1)
(169,18)
(24,18)
(17,-10)
(-20,0)
(1,17)
(-10,6)
(0,-1)
(133,-19)
(1,-4)
(0,-1)
(1,-3)
(0,-3)
(-1,-1)
(-1,0)
(1,-2)
(2,-6)
(1,-4)
(57,-24)
(-8,15)
(-138,-28)
(0,-4)
(-21,19)
(-153,-2)
(-158,19)
(-170,2)
(-63,-6)
(0,-2)
(0,-12)
(-10,-8)
(1,-4)
(0,0)
(2,-8)
(127,1)
(43,-12)
(1,0)
(-9,-16)
(149,-23)
(0,-22)
(-28,-35)
(140,0)
(0,0)
(0,-1)
(-1,0)
(0,-1)
(0,-2)
(0,-1)
(1,-3)
(0,-2)
(44,-14)
(56,-8)
(-97,-41)
(0,-2)
(-115,-4)
(0,16)
(10,-31)
(-43,-15)
(-62,-9)
(-169,-39)
(0,-1)
(0,2)
(201,-155)
(1,-4)
(1,-3)
(-1,5)
(24,-23)
(32,-42)
(-16,-27)
(168,-24)
(-2,2)
(126,5)
(152,-5)
(-65,3)
(6,-25)
(0,-2)
(1,-3)
(37,-56)
(0,1)
(0,0)
(0,-2)
(0,-2)
(-113,-8)
(-103,-25)
(49,-28)
(0,-2)
(34,-20)
(-167,-4)
(-3,4)
(13,-8)
(-2,-1)
(-4,7)
(0,-4)
(-3,-10)
(-1,0)
(1,-4)
(0,-3)
(35,-16)
(199,-11)
(178,-7)
(-14,-3)
(27,-26)
(109,-28)
(5,-4)
(-15,-2)
(123,-23)
(0,-1)
(3,-7)
(2,-5)
(1,-1)
(0,-3)
(0,-3)
(1,-5)
(-115,-12)
(-105,-40)
(-11,-13)
(-115,-40)
(37,-11)
(0,-3)
(-137,-34)
(-1,0)
(14,-12)
(-1,-4)
(0,-39)
