(1,0)
(0,0)
(1,0)
(0,0)
(0,0)
(0,5)
(0,0)
(2,21)
(0,0)
(0,0)
(0,0)
(7,0)
(14,0)
(0,0)
(1,0)
(0,0)
(0,0)
(0,0)
(0,0)
(72,48)
(0,0)
(23,2)
(49,31)
(61,43)
(4,7)
(2,4)
(16,23)
(1,0)
(0,0)
(-1,0)
(0,0)
(-9,2)
(0,0)
(0,0)
(0,0)
(0,0)
(0,-1)
(2,1)
(0,-3)
(2,28)
(0,1)
(0,-2)
(144,121)
(-7,-2)
(0,0)
(9,4)
(-22,-3)
(-30,-6)
(0,-1)
(1,5)
(67,42)
(0,0)
(71,48)
(68,46)
(39,20)
(62,45)
(0,2)
(-2,-2)
(-2,-8)
(7,4)
(2,-6)
(5,-5)
(5,-2)
(-19,0)
(0,0)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(0,1)
(-1,-15)
(0,-4)
(-41,165)
(-1,0)
(132,150)
(140,144)
(-69,141)
(-19,6)
(-31,-6)
(-17,-9)
(0,-1)
(6,183)
(-35,-15)
(-6,-5)
(14,5)
(34,20)
(11,5)
(39,36)
(21,21)
(-11,-5)
(16,18)
(23,7)
(16,-14)
(-2,-3)
(-22,-12)
(199,73)
(0,-1)
(0,0)
(1,0)
(157,5)
(0,-1)
(-1,-22)
(-1,-15)
(0,9)
(0,0)
(-65,93)
(131,147)
(-60,135)
(-93,99)
(-27,8)
(-67,144)
(1,0)
(-1,0)
(-10,2)
(2,-1)
(-27,3)
(1,0)
(-7,-3)
(1,0)
(35,33)
(-16,-8)
(9,9)
(14,17)
(19,5)
(-14,-22)
(4,-3)
(-25,-10)
(0,-1)
(0,0)
(0,-1)
(0,0)
(0,0)
(1,0)
(0,0)
(0,1)
(0,-5)
(0,-5)
(0,4)
(21,-8)
(-19,-5)
(2,-1)
(-11,-1)
(3,-3)
(1,-1)
(-49,215)
(3,0)
(-133,10)
(1,0)
(0,-1)
(5,0)
(1,-1)
(1,-1)
(-13,-8)
(11,10)
(-24,-18)
(24,8)
(-10,-13)
(2,-2)
(-12,4)
(0,0)
(0,1)
(184,168)
(179,170)
(-3,-4)
(-3,-4)
(97,195)
(1,16)
(0,2)
(0,-3)
(8,16)
(-76,80)
(-39,102)
(-35,131)
(1,-1)
(62,12)
(-3,-2)
(30,-1)
(-2,0)
(-126,37)
(0,0)
(-2,0)
(-8,1)
(-13,-2)
(44,-40)
(4,4)
(39,30)
(-10,-11)
(8,9)
(-14,-22)
(-41,-33)
(-48,-40)
(0,-8)
(-1,-3)
(-1,-1)
(-8,-3)
(173,171)
(1,0)
(160,19)
(-2,-32)
(0,20)
(0,5)
(-11,110)
(0,-1)
(-35,90)
(-21,13)
(0,1)
(-18,26)
(21,1)
(7,0)
(1,-1)
(-16,-2)
(4,0)
(6,0)
(-29,-32)
(4,4)
(2,10)
(-67,-19)
(-1,-4)
(-12,-19)
(-10,-15)
(-11,-17)
(-4,2)
(-1,-2)
(142,-6)
(0,-1)
(0,-1)
(0,-1)
(3,-1)
(0,-1)
(0,-1)
(0,1)
(0,-10)
(0,1)
(23,-5)
(117,97)
(0,2)
(0,0)
(3,-3)
(2,-2)
(13,1)
(-6,0)
(1,0)
(-1,8)
(-73,24)
(2,1)
(-176,54)
(3,4)
(4,17)
(-141,-52)
(2,7)
(-60,-44)
(-23,-29)
(-25,-32)
(2,-2)
(-41,-37)
(48,2)
(16,0)
(-6,0)
(136,148)
(0,0)
(-8,0)
(-16,0)
(0,-1)
(0,-17)
(1,-1)
(-34,33)
(16,-17)
(-7,0)
(1,1)
(0,3)
(5,-3)
(-4,1)
(11,69)
(0,-6)
(-70,29)
(2,-2)
(2,16)
(40,41)
(2,0)
(-2,-18)
(2,5)
(2,4)
(-88,-58)
(19,10)
(-43,-43)
(-54,-44)
(-40,-33)
(41,1)
(20,0)
(27,0)
(24,0)
(-22,-1)
(-23,-1)
(-40,-2)
(-1,0)
(0,-15)
(-4,66)
(2,9)
(16,-24)
(-1,3)
(2,-2)
(1,0)
(1,-1)
(0,5)
(-5,2)
(-6,-8)
(7,21)
(4,6)
(3,17)
(35,50)
(0,-8)
(2,0)
(-1,-9)
(-2,-13)
(3,0)
(21,13)
(-3,-4)
(-94,-67)
(-61,-51)
(8,-2)
(0,-2)
(42,0)
(35,0)
(-11,0)
(-16,0)
(-28,-1)
(-40,-1)
(1,-1)
(-1,44)
(-10,50)
(-3,-7)
(-44,26)
(2,-1)
(1,-11)
(2,0)
(-3,7)
(-17,12)
(-14,103)
(6,16)
(3,5)
(-120,99)
(52,80)
(-1,-16)
(0,-8)
(-191,-38)
(1,1)
(12,8)
(-1,-2)
(15,6)
(3,1)
(-24,-17)
(1,0)
(224,70)
(204,61)
(92,-65)
(-2,20)
(45,-25)
(113,-33)
(-16,-1)
(-20,22)
(12,19)
(-1,43)
(-5,-17)
(-7,60)
(19,-34)
(4,-16)
(-3,0)
(10,-16)
(-3,-25)
(2,-20)
(7,0)
(-5,-14)
(2,0)
(51,74)
(-168,118)
(-7,-29)
(-8,-46)
(1,0)
(0,-4)
(21,13)
(-4,-4)
(3,-1)
(-3,-3)
(0,72)
(21,60)
(21,73)
(-9,44)
(-2,20)
(1,32)
(0,1)
(-22,17)
(-1,7)
(1,38)
(0,35)
(-1,-14)
(1,-2)
(0,-3)
(2,-2)
(3,-1)
(2,-3)
(-5,-11)
(2,-2)
(-16,81)
(2,-2)
(-3,-36)
(2,-5)
(64,8)
(-12,66)
(-64,-96)
(-100,144)
(-201,132)
(0,-1)
(-228,148)
(4,1)
(-5,-2)
(8,78)
(-2,4)
(75,-76)
(-10,13)
(-2,30)
(21,6)
(40,-19)
(34,64)
(0,-13)
(23,29)
(0,-4)
(1,-12)
(8,-42)
(31,-55)
(22,93)
(29,53)
(0,10)
(3,-2)
(5,-2)
(0,-2)
(0,-1)
(47,43)
(-53,-86)
(-18,71)
(-42,-86)
(-7,-56)
(0,1)
(1,-1)
(1,0)
(8,2)
(-232,123)
(-10,-7)
(0,-5)
(92,-95)
(1,0)
(67,-69)
(67,-72)
(13,6)
(39,-8)
(0,-22)
(28,43)
(9,-8)
(22,52)
(-38,5)
(0,-1)
(49,3)
(21,61)
(0,-1)
(28,51)
(9,3)
(30,-2)
(-25,45)
(21,1)
(-163,26)
(-161,44)
(-61,-102)
(2,-2)
(-95,-103)
(1,0)
(22,10)
(0,-2)
(7,-3)
(4,2)
(-67,22)
(2,-8)
(10,24)
(82,-91)
(82,-89)
(2,-23)
(-5,4)
(0,-7)
(35,-55)
(10,23)
(0,-33)
(1,-31)
(-2,30)
(0,-2)
(45,-22)
(25,-61)
(30,-40)
(2,1)
(-20,-50)
(-3,-30)
(-24,45)
(2,-1)
(2,-1)
(2,-4)
(-2,-28)
(0,0)
(0,-2)
(-32,-64)
(-39,-38)
(-6,-9)
(-2,-2)
(2,-2)
(-1,-3)
(29,39)
(0,18)
(37,21)
(36,10)
(34,29)
(34,-66)
(1,-14)
(18,43)
(-22,-13)
(8,-48)
(1,0)
(-1,5)
(1,36)
(16,48)
(38,8)
(2,0)
(-85,60)
(3,0)
(-5,-8)
(-10,-58)
(-47,-6)
(0,1)
(1,-2)
(-48,116)
(-120,-116)
(-70,8)
(-205,12)
(15,26)
(24,10)
(-212,38)
(-21,-14)
(-223,74)
(0,-15)
(0,-10)
(0,7)
(68,-92)
(1,-12)
(-1,-1)
(0,-3)
(-13,9)
(-30,-30)
(10,8)
(0,-1)
(-26,-11)
(0,15)
(1,-2)
(2,-3)
(2,0)
(86,-6)
(3,0)
(1,0)
(-10,-74)
(-6,-60)
(2,-1)
(48,-25)
(1,0)
(-1,-8)
(-104,-127)
(-195,8)
(4,12)
(-50,-47)
(10,3)
(-6,-6)
(-18,-13)
(1,-1)
(36,8)
(0,2)
(185,13)
(26,-10)
(21,3)
(37,-91)
(37,-104)
(0,0)
(17,-42)
(-1,-1)
(-39,-34)
(-32,-26)
(53,-55)
(-12,-52)
(2,-2)
(48,-3)
(0,1)
(4,-2)
(-13,33)
(-1,0)
(-1,5)
(1,-2)
(0,-4)
(-187,20)
(4,-5)
(-127,-108)
(-164,28)
(1,-1)
(0,8)
(-8,-5)
(-11,-6)
(28,31)
(35,1)
(149,-49)
(188,-3)
(27,6)
(-2,-4)
(34,-116)
(56,-128)
(1,1)
(0,-3)
(-8,-29)
(2,-58)
(-2,-16)
(5,8)
(-1,0)
(33,-102)
(38,-37)
(1,-2)
(4,-1)
(-2,-77)
(2,-4)
(-3,9)
(-1,-12)
(0,3)
(-39,30)
(2,-1)
(-155,-8)
(-1,1)
(21,-5)
(1,-2)
(1,-3)
(-19,-14)
(27,0)
(-1,-32)
(198,-3)
(196,-4)
(26,7)
(-1,1)
(161,-1)
(-48,-38)
(-1,-10)
(-16,-53)
(-9,-24)
(-38,-50)
(-22,-8)
(2,0)
(44,-84)
(32,-47)
(26,-47)
(27,-53)
(-27,-56)
(1,0)
(0,2)
(11,-23)
(1,-3)
(0,5)
(1,0)
(1,-1)
(-125,-121)
(0,-22)
(2,-6)
(0,3)
(6,1)
(-21,-24)
(28,26)
(19,-4)
(207,-24)
(203,-14)
(70,-152)
(14,-18)
(163,-11)
(-27,-16)
(-1,-17)
(-20,-39)
(-34,-49)
(1,-5)
(0,-4)
(2,0)
(0,-4)
(-15,-63)
(19,-115)
(0,-1)
(-35,-93)
(3,-6)
(42,-49)
(0,1)
(-7,7)
(-56,-164)
(-138,-120)
(-164,-135)
(4,4)
(-5,-32)
(-1,-15)
(-200,26)
(-4,-5)
(-33,-40)
(0,-80)
(223,-14)
(58,-168)
(-7,-6)
(-2,-18)
(13,-9)
(165,-30)
(45,-160)
(0,-1)
(1,-3)
(-45,-45)
(-35,-60)
(-1,-2)
(-21,-97)
(-13,-88)
(16,-127)
(24,-58)
(10,-122)
(4,-92)
(1,-2)
(1,-3)
(-1,2)
(-11,16)
(-40,-129)
(-3,7)
(-2,4)
(0,-2)
(20,9)
(-1,-5)
(-225,-78)
(-148,-159)
(-228,-16)
(8,11)
(20,3)
(0,-1)
(203,-39)
(-23,-83)
(-14,-96)
(60,-167)
(-26,-24)
(-34,-83)
(-48,-45)
(-17,1)
(19,-4)
(12,-3)
(-14,2)
(2,-1)
(-8,-110)
(12,-106)
(15,-21)
(20,-36)
(40,-32)
(-1,2)
(2,-3)
(-9,-7)
(-3,3)
(0,-1)
(0,-1)
(-16,10)
(8,2)
(-8,-4)
(-225,-88)
(-188,-10)
(-7,-8)
(8,10)
(20,0)
(10,14)
(206,-66)
(204,-28)
(-21,-32)
(71,-163)
(1,-2)
(40,-7)
(23,-4)
(5,-1)
(-23,17)
(-3,2)
(-5,6)
(118,0)
(3,-2)
(1,-2)
(13,-12)
(4,-3)
(1,0)
(79,-99)
(-34,50)
(3,-4)
(-8,13)
(6,-15)
(1,-3)
(5,-2)
(-3,-2)
(-1,0)
(16,5)
(-19,-10)
(-31,-16)
(6,16)
(11,-1)
(0,-6)
(-2,-1)
(-21,-19)
(0,-2)
(-25,44)
(178,48)
(177,48)
(171,48)
(107,22)
(154,37)
(-71,-165)
(0,-3)
(108,45)
(-1,4)
(7,2)
(-15,-199)
(2,-188)
(0,-3)
(60,-108)
(-17,7)
(-3,4)
(4,-8)
(2,-7)
(-6,1)
(0,8)
(-1,-1)
(12,48)
(-149,22)
(4,8)
(-15,-7)
(9,21)
(-3,-8)
(0,2)
(-2,-5)
(-27,-110)
(-6,9)
(47,1)
(179,29)
(-16,40)
(-9,39)
(-8,31)
(139,27)
(102,24)
(-1,4)
(-19,4)
(-1,4)
(-8,31)
(-8,-7)
(3,-189)
(2,-4)
(11,-7)
(2,-2)
(8,-15)
(64,32)
(-167,-166)
(-180,-168)
(0,-5)
(-32,0)
(-145,1)
(-3,26)
(-3,-8)
(-64,0)
(7,21)
(-3,-9)
(1,-1)
(-9,-12)
(2,-5)
(-1,3)
(40,-4)
(41,24)
(108,30)
(167,4)
(160,2)
(157,-10)
(133,-16)
(1,3)
(1,-2)
(1,-4)
(2,-4)
(0,21)
(79,-139)
(3,0)
(-32,9)
(-41,15)
(-11,23)
(58,32)
(-102,-13)
(2,-1)
(1,-2)
(-34,26)
(-35,20)
(-160,-10)
(-24,17)
(-183,-16)
(6,11)
(-6,-21)
(-12,0)
(-2,9)
(-7,17)
(2,-6)
(55,-5)
(179,-1)
(2,-4)
(4,1)
(155,0)
(132,23)
(113,19)
(-60,13)
(-1,2)
(1,-4)
(2,-2)
(1,-1)
(1,-3)
(-3,4)
(-5,4)
(-5,10)
(-3,6)
(-8,20)
(20,16)
(0,-3)
(-104,-31)
(-34,3)
(-167,0)
(4,8)
(-139,-8)
(-187,-20)
(6,10)
(-7,-21)
(-12,-8)
(-3,7)
(0,3)
(1,-3)
(27,-6)
(0,-1)
(143,7)
(106,-4)
(-32,-3)
(0,-3)
(1,-19)
(-47,14)
(0,1)
(34,0)
(40,-15)
(-7,9)
(1,-1)
(1,-1)
(-4,8)
(-5,10)
(-115,14)
(-101,-6)
(54,-27)
(-96,-43)
(-5,3)
(0,-1)
(-167,-5)
(-136,11)
(-187,-6)
(0,-2)
(156,-44)
(-6,-17)
(-5,3)
(1,-3)
(-6,8)
(160,5)
(160,-2)
(5,-33)
(6,-36)
(-12,-10)
(-18,-6)
(98,3)
(-5,-42)
(-47,-7)
(7,-28)
(47,-24)
(-2,2)
(83,-164)
(-96,-200)
(-32,-8)
(5,-12)
(7,-16)
(7,-7)
(-105,-23)
(-103,7)
(-104,-10)
(-134,3)
(-176,3)
(0,-2)
(0,-5)
(5,-32)
(-1,0)
(0,-4)
(-6,-17)
(1,-3)
(-7,-222)
(71,-53)
(186,-18)
(197,-2)
(-2,-3)
(171,-44)
(-15,-17)
(151,-13)
(-26,-22)
(-40,-18)
(114,-19)
(2,-7)
(47,-27)
(3,-5)
(84,-171)
(0,-5)
(-125,-184)
(13,-30)
(22,-15)
(40,-29)
(-133,-10)
(-10,-17)
(42,-37)
(0,-2)
(8,-38)
(-122,-57)
(15,-9)
(5,-7)
(-154,-35)
