(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-1,0)
(1,18)
(0,2)
(0,0)
(0,0)
(0,0)
(-2,0)
(7,0)
(-1,0)
(1,0)
(0,0)
(-1,0)
(0,0)
(0,0)
(-3,0)
(-1,0)
(-1,0)
(-10,0)
(58,46)
(43,48)
(-1,0)
(0,0)
(-3,0)
(0,0)
(-2,0)
(0,0)
(-1,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(4,-2)
(0,0)
(0,0)
(0,2)
(0,-1)
(7,2)
(158,134)
(6,-1)
(10,5)
(-21,-1)
(-10,-4)
(0,0)
(0,0)
(0,1)
(5,4)
(32,14)
(12,4)
(29,8)
(1,2)
(0,2)
(-2,3)
(-2,1)
(12,13)
(23,10)
(13,-3)
(3,-4)
(-22,2)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,-2)
(0,-2)
(0,-7)
(0,0)
(35,5)
(133,117)
(-17,-5)
(-66,157)
(-36,-2)
(0,0)
(0,1)
(0,1)
(0,0)
(-2,0)
(84,63)
(-1,0)
(-10,-3)
(-16,-3)
(15,12)
(7,2)
(-2,-1)
(-1,-2)
(-1,2)
(-1,1)
(-12,-6)
(-13,15)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,-2)
(0,0)
(0,1)
(-56,87)
(124,111)
(1,-1)
(0,-2)
(-12,1)
(94,111)
(0,0)
(0,0)
(0,0)
(1,0)
(1,0)
(1,0)
(1,0)
(2,0)
(42,42)
(29,33)
(-3,-2)
(-2,2)
(-14,-14)
(-2,-1)
(1,5)
(-35,-13)
(0,0)
(0,0)
(189,178)
(0,0)
(0,0)
(0,-1)
(0,0)
(0,-2)
(0,1)
(0,4)
(-53,96)
(1,5)
(-84,86)
(-1,3)
(-92,109)
(94,129)
(0,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(10,15)
(0,1)
(-13,-15)
(1,7)
(-15,-7)
(-43,-23)
(0,0)
(0,0)
(0,0)
(82,144)
(176,157)
(-6,-8)
(0,0)
(0,-2)
(0,3)
(0,0)
(6,18)
(-64,86)
(-1,4)
(-24,-1)
(-95,97)
(0,0)
(1,0)
(0,0)
(1,0)
(0,0)
(0,0)
(1,0)
(2,1)
(1,0)
(1,0)
(0,1)
(0,-1)
(14,16)
(-34,-28)
(-16,-23)
(0,6)
(-82,-37)
(0,-1)
(0,0)
(0,0)
(1,0)
(173,169)
(1,0)
(0,-1)
(0,-1)
(0,21)
(0,-1)
(-1,1)
(0,7)
(1,1)
(-66,72)
(0,0)
(1,0)
(1,0)
(1,0)
