(182,42)
(226,82)
(-1,0)
(82,59)
(214,216)
(72,111)
(-2,0)
(51,4)
(0,86)
(-1,0)
(42,186)
(144,111)
(-1,0)
(12,13)
(-77,33)
(-1,0)
(-1,0)
(-5,0)
(-12,0)
(-121,6)
(-56,28)
(-111,71)
(-54,24)
(-156,164)
(-70,24)
(-78,24)
(-10,0)
(-23,208)
(-23,52)
(-43,52)
(-38,52)
(-62,52)
(1,-1)
(0,-2)
(-2,-2)
(18,0)
(1,-2)
(0,-1)
(1,-2)
(80,178)
(1,-2)
(1,-2)
(0,0)
(-1,0)
(1,-1)
(1,-1)
(0,-1)
(0,-1)
(0,-1)
(1,-1)
(0,-1)
(1,-1)
(0,-1)
(0,-1)
(1,-1)
(1,-1)
(0,-1)
(1,-2)
(1,-2)
(4,20)
(-28,20)
(-27,20)
(1,8)
(-9,18)
(1,-1)
(1,-1)
(0,-2)
(1,-1)
(1,-2)
(109,98)
(1,-2)
(1,-2)
(1,-2)
(-7,10)
(1,-2)
(1,-2)
(-1,0)
(0,-1)
(1,-1)
(1,-1)
(1,-1)
(1,-1)
(0,-1)
(-2,2)
(-2,2)
(1,-1)
(51,-10)
(-23,2)
(0,-1)
(-4,-2)
(-26,0)
(-31,0)
(-7,12)
(-25,-2)
(-11,0)
(-37,-8)
(1,-1)
(1,-1)
(1,-2)
(1,-2)
(1,-2)
(109,91)
(0,-1)
(-3,4)
(-12,18)
(1,-2)
(1,-2)
(2,-2)
(1,-2)
(1,-2)
(0,-1)
(0,-1)
(0,-1)
(1,-1)
(0,-1)
(0,-1)
(1,-2)
(1,-2)
(1,-2)
(-6,-6)
(11,-18)
(-23,2)
(-6,-8)
(-7,2)
(-12,2)
(-11,0)
(-28,2)
(-10,-2)
(1,-1)
(1,-1)
(1,-1)
(1,-2)
(92,78)
(1,-2)
(1,-2)
(7,-10)
(1,-2)
(1,-2)
(-3,4)
(-5,2)
(1,-1)
(1,-1)
(18,0)
(0,-1)
(0,-1)
(1,-1)
(0,-1)
(1,-1)
(1,-1)
(6,-2)
(-3,-4)
(0,-1)
(-14,-26)
(-32,-2)
(4,-8)
(-43,-2)
(-43,-2)
(-59,-2)
(-26,-2)
(-35,-24)
(1,-1)
(1,-1)
(1,-1)
(0,-2)
(0,-1)
(0,0)
(18,-26)
(0,0)
(5,-8)
(1,-2)
(13,-13)
(1,-1)
(1,-1)
(35,-10)
(0,-2)
(0,-1)
(0,-1)
(0,-1)
(1,-1)
(0,-1)
(0,-1)
(0,-1)
(1,-1)
(0,-1)
(0,-1)
(-1,-1)
(-132,11)
(-1,-1)
(0,-1)
(-143,36)
(1,-1)
(-1,-1)
(1,-2)
(0,-1)
(0,-1)
(0,-1)
(1,-2)
(-6,8)
(8,-12)
(0,0)
(1,-2)
(0,-2)
(-5,1)
(1,-1)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(-94,84)
(0,-2)
(1,-1)
(0,-1)
(0,-2)
(-1,-1)
(0,-1)
(0,-2)
(0,-2)
(0,-1)
(0,-1)
(-53,62)
(-1,-1)
(1,-1)
(1,-1)
(1,-1)
(1,-2)
(4,-6)
(1,-2)
(17,-26)
(1,-2)
(17,-18)
(13,-10)
(0,-1)
(1,-1)
(1,-1)
(1,-1)
(1,-2)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(1,-2)
(43,190)
(0,-2)
(0,-1)
(-153,118)
(-1,154)
(-105,129)
(-161,128)
(-155,125)
(-174,122)
(9,-1)
(0,-1)
(-50,-2)
(2,-1)
(1,-2)
(1,-2)
(0,0)
(33,-48)
(17,-26)
(9,-14)
(6,-9)
(12,46)
(20,-28)
(1,-2)
(0,-2)
(1,-1)
(0,-1)
(115,138)
(0,-1)
(0,-1)
(1,-1)
(1,-2)
(-113,120)
(-60,126)
(1,-1)
(1,-1)
(-1,-1)
(-170,113)
(-113,129)
(-160,122)
(0,-1)
(-176,116)
(-107,132)
(-164,127)
(-170,125)
(1,-1)
(1,-2)
(1,-2)
(1,-2)
(0,-1)
(1,-2)
(1,-2)
(0,-2)
(40,38)
(1,-2)
(109,37)
(1,-2)
(0,-1)
(1,-2)
(0,-1)
(1,-2)
(0,-1)
(1,-2)
(1,-1)
(0,-2)
(1,-2)
(0,-1)
(1,-1)
(-1,-2)
(1,-2)
(1,-2)
(-26,-2)
(-31,-2)
(0,0)
(-16,-2)
(-43,-14)
(-26,-2)
(1,-1)
(1,-2)
(1,-2)
(1,-2)
(1,-2)
(1,-2)
(1,-2)
(17,90)
(142,47)
(141,41)
(1,-2)
(131,51)
(1,-2)
(1,-2)
(36,-19)
(0,-1)
(1,-2)
(0,-2)
(1,-1)
(0,-2)
(-1,-2)
(21,164)
(1,-2)
(-1,-1)
(1,-1)
(25,0)
(23,0)
(4,-1)
(2,-1)
(-8,-2)
(2,-2)
(-27,-3)
(0,-1)
(1,-2)
(17,-26)
(1,-2)
(-5,8)
(1,-2)
