(0,0)
(-1,0)
(-1,0)
(-1,0)
(31,73)
(0,0)
(0,0)
(-2,0)
(-1,0)
(-1,0)
(-1,0)
(0,0)
(-1,0)
(-2,0)
(-10,2)
(-2,0)
(-3,0)
(-3,0)
(-7,1)
(-3,0)
(-2,0)
(-2,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(0,0)
(1,0)
(-1,0)
(-2,0)
(0,-1)
(-1,0)
(-1,-1)
(0,0)
(-2,-2)
(154,138)
(178,131)
(-2,0)
(0,0)
(-1,0)
(-1,0)
(-3,0)
(-2,0)
(-2,0)
(-2,0)
(-1,0)
(-2,0)
(-2,0)
(0,-1)
(2,-2)
(2,-2)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(3,0)
(-1,0)
(-117,127)
(-117,126)
(-1,0)
(0,-1)
(0,0)
(1,-1)
(0,0)
(-1,0)
(0,-1)
(1,-1)
(-3,0)
(133,115)
(-1,0)
(0,-1)
(-1,0)
(-2,0)
(0,-1)
(0,-1)
(-1,0)
(0,-1)
(1,-1)
(-1,-1)
(0,0)
(-1,0)
(-1,0)
(-1,0)
(23,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(0,0)
(0,0)
(-1,-1)
(-1,-1)
(-1,0)
(0,-1)
(-1,0)
(32,62)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-1,-1)
(0,-1)
(-1,0)
(0,-1)
(-1,0)
(-37,95)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-47,22)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-28,20)
(-2,12)
(-1,0)
(0,-1)
(-1,-1)
(-1,-1)
(-1,-1)
(0,-2)
(109,103)
(-1,0)
(-1,0)
(-23,32)
(-14,20)
(0,-2)
(150,-26)
(2,-2)
(0,-1)
(-1,0)
(0,0)
(-1,-1)
(-1,-1)
(-1,-1)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-19,2)
(29,12)
(-1,0)
(0,-2)
(25,0)
(-17,0)
(-24,12)
(4,0)
(-12,0)
(0,0)
(0,-1)
(0,0)
(0,-2)
(0,-2)
(-1,0)
(0,-1)
(-1,0)
(-8,10)
(-10,14)
(-1,0)
(-2,0)
(43,92)
(-1,0)
(0,-1)
(-1,0)
(-1,-1)
(0,-1)
(-1,0)
(-1,0)
(5,-8)
(0,-2)
(-7,0)
(-5,-2)
(8,-6)
(39,6)
(19,-8)
(-1,0)
(-13,2)
(-1,0)
(5,-2)
(-23,0)
(0,-1)
(0,0)
(0,0)
(1,-12)
(108,78)
(-1,0)
(-1,0)
(-1,0)
(-5,6)
(-1,0)
(-1,0)
(-10,8)
(-1,-2)
(-1,0)
(0,-1)
(-1,-1)
(-1,-1)
(-1,0)
(-1,-1)
(-1,-1)
(-4,-4)
(4,0)
(-11,-2)
(-7,0)
(-1,0)
(33,-24)
(-1,-10)
(-12,-10)
(6,-14)
(-12,0)
(-9,-6)
(-15,-6)
(0,-1)
(-1,-1)
(-1,-1)
(-1,-1)
(-1,-1)
(-1,0)
(-8,10)
(-5,6)
(0,-2)
(5,-8)
(-1,0)
(5,-9)
(-1,-1)
(-1,-1)
(-70,54)
(-1,-1)
(-1,-1)
(-1,-1)
(-2,-1)
(-1,-1)
(-1,0)
(-1,0)
(-1,0)
(-1,0)
(-49,65)
(-1,-1)
(-1,-1)
(-1,0)
(-1,-1)
(-1,0)
(-1,-1)
(-2,-1)
(84,68)
(-1,-1)
(-1,-1)
(0,-1)
(-1,0)
(11,-18)
(8,-14)
(17,-28)
(-1,0)
(16,-17)
(-2,-1)
(-1,0)
(-1,-1)
(-1,0)
(-1,-1)
(0,-1)
(-1,-1)
(-1,-1)
(-1,-1)
(-1,0)
(-1,-1)
(-1,-1)
(-1,0)
(-1,-1)
(-1,-1)
(-2,-1)
(-1,0)
(1,-4)
(-1,-1)
(-1,-1)
(-1,-1)
(-2,-1)
(0,-1)
(-1,-1)
(0,-1)
(-1,0)
(3,-6)
(15,-24)
(4,-8)
(0,-2)
(25,-30)
(10,-7)
(-1,-1)
(-1,-1)
(-1,-1)
