(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(-86,5)
(0,0)
(0,0)
(1,0)
(0,0)
(0,0)
(1,0)
(0,0)
(1,0)
(0,0)
(1,0)
(0,0)
(0,0)
(0,0)
(-15,0)
(-175,175)
(1,0)
(1,0)
(1,0)
(220,35)
(1,0)
(135,92)
(1,0)
(1,0)
(-1,2)
(-5,8)
(-9,14)
(2,-2)
(0,0)
(1,0)
(0,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(0,0)
(1,0)
(1,0)
(0,0)
(0,0)
(0,0)
(1,0)
(0,0)
(0,0)
(-17,12)
(-10,0)
(-18,16)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(203,70)
(1,0)
(1,0)
(7,6)
(-2,4)
(-6,10)
(1,0)
(0,0)
(1,0)
(0,0)
(1,0)
(1,0)
(0,0)
(1,0)
(0,0)
(2,-2)
(6,6)
(-5,6)
(-10,0)
(-6,2)
(-10,0)
(-13,4)
(-10,0)
(-20,0)
(-10,0)
(-9,8)
(-15,0)
(1,0)
(1,0)
(177,204)
(1,0)
(1,0)
(175,76)
(1,0)
(5,-6)
(6,-8)
(2,-2)
(1,0)
(5,-4)
(78,86)
(0,0)
(1,0)
(1,0)
(-76,56)
(-23,5)
(1,0)
(1,0)
(19,4)
(2,-2)
(4,2)
(-17,2)
(-3,-10)
(-5,0)
(-21,0)
(-20,-2)
(-2,-6)
(-2,4)
(-6,2)
(-21,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(206,64)
(6,-8)
(12,-16)
(6,-8)
(-2,4)
(14,-11)
(127,84)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(-2,-8)
(1,0)
(1,0)
(1,0)
(1,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(6,0)
(0,0)
(0,0)
(-11,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(18,-24)
(19,-26)
(14,-20)
(6,-8)
(7,-8)
(143,73)
(-3,-2)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(0,0)
(1,0)
(1,0)
(-68,66)
(-4,-2)
(0,0)
(0,0)
(1,0)
(-106,140)
(-61,52)
(-204,-36)
(1,0)
(1,0)
(1,0)
(1,0)
(2,-2)
(16,-22)
(10,-14)
(13,-18)
(1,0)
(14,56)
(0,-1)
(1,0)
(1,0)
(1,0)
(1,-1)
(0,0)
(1,0)
(1,0)
(-1,0)
(0,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(0,0)
(1,-1)
(0,0)
(0,0)
(11,0)
(7,0)
(-121,176)
(1,0)
(1,0)
(1,0)
(1,0)
(-2,4)
(16,-22)
(18,-26)
(1,0)
(152,56)
(1,0)
(1,0)
(59,58)
(0,0)
(1,0)
(1,0)
(1,0)
(2,-1)
(1,-1)
(0,0)
(1,0)
(25,5)
(1,0)
(0,0)
(0,-1)
(-5,11)
(-136,126)
(-123,126)
(0,0)
(0,0)
(0,0)
(-17,5)
(-5,7)
(1,-1)
(1,-1)
(1,0)
(1,0)
(2,-2)
(7,-10)
(1,0)
(1,0)
(1,-2)
(1,0)
(1,0)
(108,22)
(0,-1)
(1,-1)
(1,0)
(0,0)
(1,0)
(98,10)
(2,-1)
(38,8)
(0,0)
(1,0)
(1,0)
(2,0)
(0,-1)
(0,0)
(-124,120)
(-59,-4)
(-167,116)
(-8,-2)
(-7,-1)
(-1,-1)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(-19,32)
(1,0)
(1,0)
(1,0)
(2,-1)
(1,-1)
(3,-11)
(1,0)
(0,0)
(1,-1)
(1,0)
(1,0)
(1,-1)
(1,0)
(14,-72)
(1,0)
(1,0)
(1,0)
(-4,-1)
