(1,2)
(1,2)
(1,2)
(1,2)
(110,134)
(186,137)
(49,94)
(40,95)
(93,21)
(86,20)
(126,125)
(0,2)
(117,149)
(105,143)
(106,145)
(0,2)
(1,2)
(0,2)
(1,2)
(1,2)
(0,2)
(1,2)
(0,2)
(-1,2)
(0,2)
(0,2)
(-9,110)
(0,2)
(1,2)
(1,2)
(1,2)
(-12,3)
(17,-4)
(4,1)
(1,2)
(1,2)
(51,59)
(91,119)
(49,44)
(34,-7)
(19,66)
(-28,-6)
(120,154)
(94,134)
(123,143)
(109,143)
(11,0)
(5,1)
(54,-2)
(0,2)
(-11,4)
(-1,2)
(0,2)
(9,0)
(0,2)
(2,1)
(1,2)
(0,2)
(1,2)
(1,2)
(1,2)
(1,2)
(2,2)
(-152,43)
(0,2)
(1,2)
(1,2)
(2,2)
(23,92)
(71,185)
(184,-2)
(1,2)
(133,188)
(152,131)
(-12,91)
(5,0)
(-30,110)
(45,-1)
(52,-2)
(-104,16)
(-86,21)
(6,0)
(12,-1)
(0,2)
(-6,3)
(0,2)
(1,2)
(1,2)
(1,2)
(1,2)
(1,2)
(3,2)
(0,1)
(-56,127)
(7,2)
(-167,47)
(1,2)
(1,2)
(1,2)
(1,2)
(1,2)
(1,2)
(67,-12)
(0,2)
(-9,108)
(92,-2)
(1,2)
(-63,7)
(55,-2)
(42,4)
(2,1)
(2,1)
(4,0)
(-129,-12)
(7,-4)
(0,1)
(-87,106)
(1,2)
(1,2)
(1,1)
(4,2)
(1,2)
(4,2)
(-9,1)
(0,2)
(1,2)
(1,2)
(-1,1)
(1,2)
(2,2)
(-1,1)
(0,1)
(1,2)
(66,128)
(-19,78)
(187,81)
(1,2)
(1,2)
(1,2)
(37,-8)
(1,2)
(20,-24)
(1,2)
(1,2)
(1,2)
(5,177)
(-55,28)
(1,2)
(1,2)
(1,2)
(1,1)
(1,2)
(1,2)
(1,2)
(0,2)
(1,2)
(-6,14)
(-14,2)
(-19,2)
(-11,6)
(1,2)
(1,2)
(1,1)
(1,1)
(2,0)
(171,79)
(189,110)
(-10,44)
(-2,6)
(-18,30)
(2,0)
(-24,72)
(13,-4)
(87,31)
(-47,74)
(-31,156)
(-128,-22)
(0,2)
(1,2)
(1,2)
(-49,23)
(1,2)
(0,2)
(1,2)
(0,2)
(0,2)
(-20,2)
(3,6)
(0,2)
(-15,-6)
(-9,10)
(-15,2)
(1,2)
(1,2)
(1,2)
(2,1)
(1,2)
(187,84)
(1,2)
(1,2)
(69,-24)
(-3,8)
(1,2)
(-23,74)
(53,95)
(-47,94)
(-36,35)
(0,2)
(1,2)
(1,2)
(1,1)
(-77,84)
(15,4)
(0,-4)
(-1,4)
(0,-4)
(-13,6)
(0,2)
(13,-2)
(-10,2)
(8,8)
(-5,2)
(-10,2)
(-15,-8)
(1,2)
(2,2)
(195,16)
(1,2)
(214,-46)
(116,75)
(1,2)
(15,-18)
(14,-18)
(-5,10)
(-17,56)
(104,151)
(128,86)
(-28,74)
(-17,3)
(11,5)
(-79,57)
(-21,0)
(-25,-1)
(-81,140)
(-2,-2)
(6,2)
(-11,-10)
(1,2)
(1,2)
(6,2)
(11,2)
(7,-10)
(-13,-20)
(-18,-20)
(-27,-6)
(-9,0)
(2,2)
(2,2)
(2,2)
(2,2)
(1,2)
(1,2)
(-16,26)
(96,-43)
(6,-6)
(-47,86)
(19,-16)
(-9,68)
(131,158)
(-21,69)
(-19,-3)
(1,2)
(1,2)
(1,1)
(1,2)
(1,2)
(1,2)
(1,2)
(1,2)
(1,2)
(2,1)
(1,2)
(1,1)
(0,2)
(1,2)
(1,2)
(3,2)
(-1,1)
(90,-60)
(1,2)
(1,2)
(1,2)
(1,2)
(1,2)
(-6,12)
(14,-18)
(21,-30)
(11,-12)
(26,56)
(-2,-2)
(2,2)
(1,2)
(1,1)
(1,1)
(1,2)
(1,2)
(1,1)
(0,2)
(1,1)
(-73,-18)
(0,1)
(1,2)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,2)
(0,1)
(-1,1)
(2,2)
(1,1)
(1,1)
(1,2)
(12,-14)
(1,2)
(22,-30)
(2,0)
(16,-18)
(5,-10)
(-29,38)
(114,-79)
(1,1)
(1,1)
(1,2)
(2,1)
(2,1)
(0,1)
(1,1)
(2,1)
(9,2)
(1,1)
(32,22)
(1,1)
(1,1)
(-120,125)
(1,1)
(-136,131)
(-133,128)
(1,1)
(1,1)
(-237,136)
(1,1)
(1,2)
(1,2)
(1,2)
(35,-32)
(1,2)
(-40,68)
(-36,70)
(44,-87)
(25,-31)
(-70,98)
(-19,38)
(1,2)
(-83,32)
(0,1)
(2,1)
(1,1)
(71,-7)
(51,7)
(36,-4)
(2,0)
(1,1)
(1,2)
(0,1)
(-151,114)
(0,1)
(-114,128)
(1,1)
(2,1)
(1,2)
(-141,126)
(-10,6)
(1,2)
(1,2)
