(0,1)
(71,148)
(-2,0)
(52,122)
(46,58)
(35,58)
(193,0)
(40,137)
(-35,2)
(81,226)
(15,120)
(114,159)
(123,147)
(1,0)
(7,131)
(-32,97)
(-4,0)
(-3,0)
(-10,1)
(-39,27)
(-4,0)
(-15,2)
(-2,0)
(-3,0)
(-1,0)
(-1,0)
(-119,76)
(0,0)
(-164,95)
(0,0)
(-157,124)
(-3,0)
(0,-1)
(0,-1)
(0,-1)
(1,0)
(30,76)
(207,-4)
(50,115)
(0,-1)
(1,-1)
(1,-1)
(21,-7)
(140,134)
(0,-1)
(0,-1)
(-3,0)
(-4,0)
(0,-1)
(3,-2)
(0,-1)
(4,-2)
(-7,2)
(-1,0)
(-1,-1)
(0,-1)
(0,-1)
(0,-1)
(-1,-1)
(-1,-1)
(-2,-1)
(-1,-1)
(6,0)
(-3,-1)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(0,-1)
(-1,-1)
(0,-1)
(0,-1)
(-1,-1)
(1,-2)
(0,-1)
(-2,0)
(0,-1)
(-1,-1)
(0,-1)
(-1,0)
(15,-6)
(1,-2)
(-1,-1)
(-1,-1)
(0,-1)
(-1,-1)
(0,-1)
(-1,-1)
(-1,-1)
(0,-1)
(-4,-1)
(0,-1)
(-1,-1)
(-1,-1)
(-1,-1)
(0,-1)
(148,-12)
(166,102)
(0,-1)
(0,-1)
(0,-1)
(-1,-1)
(0,-1)
(-1,0)
(1,-2)
(0,-1)
(-2,0)
(0,-1)
(0,-1)
(0,-1)
(-1,0)
(-1,-1)
(56,110)
(-1,-1)
(-1,-1)
(-1,0)
(-1,-1)
(-1,0)
(-1,-1)
(-1,-1)
(9,18)
(0,-2)
(29,0)
(0,-2)
(0,-2)
(4,0)
(-1,0)
(0,-1)
(0,-1)
(-2,-2)
(-9,-4)
(0,-2)
(202,88)
(0,0)
(-11,42)
(-4,4)
(-4,4)
(-1,0)
(0,-2)
(-2,0)
(-37,-22)
(0,-1)
(0,-1)
(-1,-1)
(-1,-1)
(-1,-1)
(-1,0)
(-1,0)
(0,-1)
(0,-1)
(-1,0)
(-1,-1)
(4,0)
(-1,0)
(-1,0)
(1,16)
(5,8)
(5,-2)
(-1,0)
(0,-1)
(0,-1)
(0,-1)
(0,-2)
(0,-2)
(106,98)
(0,-2)
(6,-10)
(2,-4)
(-1,0)
(0,-2)
(1,-2)
(19,95)
(0,-1)
(-1,-1)
(-1,-1)
(-1,-1)
(-1,-1)
(0,-1)
(0,-1)
(15,0)
(4,0)
(2,-4)
(17,-4)
(12,-4)
(0,-2)
(0,-2)
(22,-4)
(5,-2)
(12,6)
(6,8)
(-1,0)
(0,-1)
(0,-1)
(0,-1)
(1,-10)
(0,-2)
(2,-16)
(-1,0)
(10,-16)
(7,-12)
(-1,0)
(1,-2)
(5,-3)
(0,0)
(0,-2)
